x,y,z,V_e,V_n,V_d,phi,theta,psi,p,q,r,vx,vy,vz,timestamp
229.30184936523438,-259.3148193359375,-60.22246170043945,18.4119873046875,-10.434350967407227,2.6584677696228027,0.00222412240691483,-0.20263996720314026,-0.5100712180137634,0.0066609857603907585,-0.05887216329574585,-0.003665111493319273,18.4119873046875,-10.434350967407227,2.6584677696228027,14.24824571609497
229.30184936523438,-259.3148193359375,-60.22246170043945,18.4119873046875,-10.434350967407227,2.6584677696228027,0.0028066884260624647,-0.1841757446527481,-0.5102154612541199,0.0006908411160111427,0.3318866491317749,-0.0022245352156460285,18.4119873046875,-10.434350967407227,2.6584677696228027,14.339999437332153
229.30184936523438,-259.3148193359375,-60.22246170043945,18.4119873046875,-10.434350967407227,2.6584677696228027,0.0028066884260624647,-0.1841757446527481,-0.5102154612541199,0.0006908411160111427,0.3318866491317749,-0.0022245352156460285,18.4119873046875,-10.434350967407227,2.6584677696228027,14.341774702072144
231.14952087402344,-260.35980224609375,-59.93963623046875,18.578609466552734,-10.522346496582031,2.6747403144836426,0.0028066884260624647,-0.1841757446527481,-0.5102154612541199,0.0006908411160111427,0.3318866491317749,-0.0022245352156460285,18.578609466552734,-10.522346496582031,2.6747403144836426,14.34634518623352
231.14952087402344,-260.35980224609375,-59.93963623046875,18.578609466552734,-10.522346496582031,2.6747403144836426,0.0027028832118958235,-0.13189361989498138,-0.5099591016769409,0.0020703512709587812,0.6221268773078918,-0.0028887963853776455,18.578609466552734,-10.522346496582031,2.6747403144836426,14.445390939712524
231.14952087402344,-260.35980224609375,-59.93963623046875,18.578609466552734,-10.522346496582031,2.6747403144836426,0.0027028832118958235,-0.13189361989498138,-0.5099591016769409,0.0020703512709587812,0.6221268773078918,-0.0028887963853776455,18.578609466552734,-10.522346496582031,2.6747403144836426,14.447352886199951
233.01449584960938,-261.4145202636719,-59.69989776611328,18.783092498779297,-10.632728576660156,1.896151065826416,0.0027028832118958235,-0.13189361989498138,-0.5099591016769409,0.0020703512709587812,0.6221268773078918,-0.0028887963853776455,18.783092498779297,-10.632728576660156,1.896151065826416,14.452093362808228
233.01449584960938,-261.4145202636719,-59.69989776611328,18.783092498779297,-10.632728576660156,1.896151065826416,0.0019834726117551327,-0.06103429198265076,-0.5096308588981628,-0.014030076563358307,0.7442867755889893,0.0020996599923819304,18.783092498779297,-10.632728576660156,1.896151065826416,14.544622659683228
233.01449584960938,-261.4145202636719,-59.69989776611328,18.783092498779297,-10.632728576660156,1.896151065826416,0.0019834726117551327,-0.06103429198265076,-0.5096308588981628,-0.014030076563358307,0.7442867755889893,0.0020996599923819304,18.783092498779297,-10.632728576660156,1.896151065826416,14.54584288597107
234.89248657226562,-262.4760437011719,-59.579036712646484,18.91700553894043,-10.700263023376465,0.5460994839668274,0.0019834726117551327,-0.06103429198265076,-0.5096308588981628,-0.014030076563358307,0.7442867755889893,0.0020996599923819304,18.91700553894043,-10.700263023376465,0.5460994839668274,14.549937725067139
