x,y,z,V_e,V_n,V_d,phi,theta,psi,p,q,r,vx,vy,vz,timestamp
11.528092384338379,-58.097843170166016,-49.39259719848633,-3.347012996673584,-23.10098648071289,-0.22512494027614594,0.600437343120575,-0.025888647884130478,-1.756743311882019,0.01539711281657219,0.11382369697093964,0.16333098709583282,-3.347012996673584,-23.10098648071289,-0.22512494027614594,5.003843784332275
11.528092384338379,-58.097843170166016,-49.39259719848633,-3.347012996673584,-23.10098648071289,-0.22512494027614594,0.600437343120575,-0.025888647884130478,-1.756743311882019,0.01539711281657219,0.11382369697093964,0.16333098709583282,-3.347012996673584,-23.10098648071289,-0.22512494027614594,5.004374980926514
11.220343589782715,-60.39707565307617,-49.41659164428711,-2.865509033203125,-23.15726661682129,-0.22765976190567017,0.600437343120575,-0.025888647884130478,-1.756743311882019,0.01539711281657219,0.11382369697093964,0.16333098709583282,-2.865509033203125,-23.15726661682129,-0.22765976190567017,5.005505084991455
11.220343589782715,-60.39707565307617,-49.41659164428711,-2.865509033203125,-23.15726661682129,-0.22765976190567017,0.6006689071655273,-0.026309596374630928,-1.7360140085220337,0.00415055314078927,0.10421715676784515,0.17652961611747742,-2.865509033203125,-23.15726661682129,-0.22765976190567017,5.005934000015259
11.220343589782715,-60.39707565307617,-49.41659164428711,-2.865509033203125,-23.15726661682129,-0.22765976190567017,0.6006689071655273,-0.026309596374630928,-1.7360140085220337,0.00415055314078927,0.10421715676784515,0.17652961611747742,-2.865509033203125,-23.15726661682129,-0.22765976190567017,5.006150245666504
10.960947036743164,-62.696563720703125,-49.44168472290039,-2.3883583545684814,-23.205976486206055,-0.22305139899253845,0.6006689071655273,-0.026309596374630928,-1.7360140085220337,0.00415055314078927,0.10421715676784515,0.17652961611747742,-2.3883583545684814,-23.205976486206055,-0.22305139899253845,5.007084846496582
10.960947036743164,-62.696563720703125,-49.44168472290039,-2.3883583545684814,-23.205976486206055,-0.22305139899253845,0.6012625694274902,-0.027342893183231354,-1.7151504755020142,0.018611036241054535,0.11305831372737885,0.17424863576889038,-2.3883583545684814,-23.205976486206055,-0.22305139899253845,5.007461071014404
10.960947036743164,-62.696563720703125,-49.44168472290039,-2.3883583545684814,-23.205976486206055,-0.22305139899253845,0.6012625694274902,-0.027342893183231354,-1.7151504755020142,0.018611036241054535,0.11305831372737885,0.17424863576889038,-2.3883583545684814,-23.205976486206055,-0.22305139899253845,5.007638692855835
10.747979164123535,-65.0028076171875,-49.4655876159668,-1.91594660282135,-23.24147605895996,-0.20390644669532776,0.6012625694274902,-0.027342893183231354,-1.7151504755020142,0.018611036241054535,0.11305831372737885,0.17424863576889038,-1.91594660282135,-23.24147605895996,-0.20390644669532776,5.00859808921814
10.747979164123535,-65.0028076171875,-49.4655876159668,-1.91594660282135,-23.24147605895996,-0.20390644669532776,0.6038283109664917,-0.028564102947711945,-1.694012999534607,0.035741206258535385,0.10892856121063232,0.18086642026901245,-1.91594660282135,-23.24147605895996,-0.20390644669532776,5.009012460708618
10.747979164123535,-65.0028076171875,-49.4655876159668,-1.91594660282135,-23.24147605895996,-0.20390644669532776,0.6038283109664917,-0.028564102947711945,-1.694012999534607,0.035741206258535385,0.10892856121063232,0.18086642026901245,-1.91594660282135,-23.24147605895996,-0.20390644669532776,5.009194374084473
10.582700729370117,-67.3091812133789,-49.48651885986328,-1.4371198415756226,-23.269126892089844,-0.18313735723495483,0.6038283109664917,-0.028564102947711945,-1.694012999534607,0.035741206258535385,0.10892856121063232,0.18086642026901245,-1.4371198415756226,-23.269126892089844,-0.18313735723495483,5.01018500328064
10.582700729370117,-67.3091812133789,-49.48651885986328,-1.4371198415756226,-23.269126892089844,-0.18313735723495483,0.606193482875824,-0.02899138443171978,-1.6739524602890015,0.025470811873674393,0.11629880219697952,0.16721127927303314,-1.4371198415756226,-23.269126892089844,-0.18313735723495483,5.01067042350769
10.582700729370117,-67.3091812133789,-49.48651885986328,-1.4371198415756226,-23.269126892089844,-0.18313735723495483,0.606193482875824,-0.02899138443171978,-1.6739524602890015,0.025470811873674393,0.11629880219697952,0.16721127927303314,-1.4371198415756226,-23.269126892089844,-0.18313735723495483,5.0109031200408936
10.464960098266602,-69.62089538574219,-49.50456619262695,-0.9523027539253235,-23.2856502532959,-0.15703104436397552,0.606193482875824,-0.02899138443171978,-1.6739524602890015,0.025470811873674393,0.11629880219697952,0.16721127927303314,-0.9523027539253235,-23.2856502532959,-0.15703104436397552,5.011947393417358
10.464960098266602,-69.62089538574219,-49.50456619262695,-0.9523027539253235,-23.2856502532959,-0.15703104436397552,0.6077091693878174,-0.02896856889128685,-1.6530812978744507,0.015267129987478256,0.1210821270942688,0.16929186880588531,-0.9523027539253235,-23.2856502532959,-0.15703104436397552,5.0123536586761475
10.464960098266602,-69.62089538574219,-49.50456619262695,-0.9523027539253235,-23.2856502532959,-0.15703104436397552,0.6077091693878174,-0.02896856889128685,-1.6530812978744507,0.015267129987478256,0.1210821270942688,0.16929186880588531,-0.9523027539253235,-23.2856502532959,-0.15703104436397552,5.012524843215942
10.39561653137207,-71.93222045898438,-49.52156066894531,-0.4650081694126129,-23.293075561523438,-0.14484581351280212,0.6077091693878174,-0.02896856889128685,-1.6530812978744507,0.015267129987478256,0.1210821270942688,0.16929186880588531,-0.4650081694126129,-23.293075561523438,-0.14484581351280212,5.013424396514893
10.39561653137207,-71.93222045898438,-49.52156066894531,-0.4650081694126129,-23.293075561523438,-0.14484581351280212,0.6101227402687073,-0.02824087254703045,-1.631397008895874,0.031231388449668884,0.12955141067504883,0.16762463748455048,-0.4650081694126129,-23.293075561523438,-0.14484581351280212,5.013821363449097
10.39561653137207,-71.93222045898438,-49.52156066894531,-0.4650081694126129,-23.293075561523438,-0.14484581351280212,0.6101227402687073,-0.02824087254703045,-1.631397008895874,0.031231388449668884,0.12955141067504883,0.16762463748455048,-0.4650081694126129,-23.293075561523438,-0.14484581351280212,5.013999938964844
10.374916076660156,-74.24724578857422,-49.5393180847168,0.03749752417206764,-23.293649673461914,-0.15121808648109436,0.6101227402687073,-0.02824087254703045,-1.631397008895874,0.031231388449668884,0.12955141067504883,0.16762463748455048,0.03749752417206764,-23.293649673461914,-0.15121808648109436,5.0149290561676025
10.374916076660156,-74.24724578857422,-49.5393180847168,0.03749752417206764,-23.293649673461914,-0.15121808648109436,0.6129396557807922,-0.027833154425024986,-1.6091631650924683,0.040052466094493866,0.12302682548761368,0.17682142555713654,0.03749752417206764,-23.293649673461914,-0.15121808648109436,5.015401601791382
10.374916076660156,-74.24724578857422,-49.5393180847168,0.03749752417206764,-23.293649673461914,-0.15121808648109436,0.6129396557807922,-0.027833154425024986,-1.6091631650924683,0.040052466094493866,0.12302682548761368,0.17682142555713654,0.03749752417206764,-23.293649673461914,-0.15121808648109436,5.0155816078186035
10.374916076660156,-74.24724578857422,-49.5393180847168,0.03749752417206764,-23.293649673461914,-0.15121808648109436,0.6508946418762207,-0.03060116432607174,-0.633307933807373,0.006426953244954348,0.1213911920785904,0.18107442557811737,0.03749752417206764,-23.293649673461914,-0.15121808648109436,5.030716180801392
10.374916076660156,-74.24724578857422,-49.5393180847168,0.03749752417206764,-23.293649673461914,-0.15121808648109436,0.6508946418762207,-0.03060116432607174,-0.633307933807373,0.006426953244954348,0.1213911920785904,0.18107442557811737,0.03749752417206764,-23.293649673461914,-0.15121808648109436,5.03212308883667
56.99131393432617,-160.4354705810547,-49.993778228759766,19.558048248291016,-12.46213150024414,-0.0052504162304103374,0.6508946418762207,-0.03060116432607174,-0.633307933807373,0.006426953244954348,0.1213911920785904,0.18107442557811737,19.558048248291016,-12.46213150024414,-0.0052504162304103374,5.038741111755371
56.99131393432617,-160.4354705810547,-49.993778228759766,19.558048248291016,-12.46213150024414,-0.0052504162304103374,0.6390075087547302,-0.031139634549617767,-0.6100119352340698,-0.29045194387435913,0.15186968445777893,0.1924489289522171,19.558048248291016,-12.46213150024414,-0.0052504162304103374,5.129775524139404
